version,Participant Private ID,condition,Trial Number,Spreadsheet: pairing,Spreadsheet: modality,Spreadsheet: word-a,Spreadsheet: word-b,Spreadsheet: word-answer,Spreadsheet: meaning-prompt,Response,Correct,Reaction Time
18,13573130.0,condition-2,30.0,v1,visual,v1kk-gizagiza.mp4,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,"jagged, serrated",v1hh-kurikuri.mp4,0,12111.80000009539
18,13573434.0,condition-3,1.0,a6,auditory,a6hk-dosari.mp4,a6kh-katitto.mp4,a6hk-dosari.mp4,with a thud,a6hk-dosari.mp4,1,31593.79999999999
18,13573434.0,condition-3,2.0,i5,interoceptive,i5kh-harahara.mp4,i5hk-nobinobi.mp4,i5kh-harahara.mp4,"anxious, nervous",i5kh-harahara.mp4,1,10284.040000000008
18,13573434.0,condition-3,3.0,i9,interoceptive,i9kh-dokidoki.mp4,i9hk-yuttari.mp4,i9kh-dokidoki.mp4,with a rapid heartbeat,i9hk-yuttari.mp4,0,9571.380000000005
18,13573434.0,condition-3,4.0,v9,visual,v9kh-bosabosa.mp4,v9hk-mukumuku.mp4,v9kh-bosabosa.mp4,"ruffled, disheveled",v9kh-bosabosa.mp4,1,83000.23999999999
18,13573434.0,condition-3,5.0,v2,visual,v2kh-kirakira.mp4,v2hk-doNyori.mp4,v2hk-doNyori.mp4,"dark, gloomy",v2hk-doNyori.mp4,1,14485.119999999995
18,13573434.0,condition-3,6.0,v1,visual,v1hk-kurikuri.mp4,v1kh-gizagiza.mp4,v1kh-gizagiza.mp4,"jagged, serrated",v1kh-gizagiza.mp4,1,24361.53999999998
18,13573434.0,condition-3,7.0,i4,interoceptive,i4hk-tyaNto.mp4,i4kh-dogimagi.mp4,i4hk-tyaNto.mp4,"attentive, proper attitude",i4kh-dogimagi.mp4,0,19518.400000000023
18,13573434.0,condition-3,8.0,v8,visual,v8kh-garigari.mp4,v8hk-marumaru.mp4,v8hk-marumaru.mp4,"plump, rotund, chubby",v8hk-marumaru.mp4,1,9953.97999999998
18,13573434.0,condition-3,9.0,v4,visual,v4kh-barabara.mp4,v4hk-bissiri.mp4,v4hk-bissiri.mp4,"closely lined up, densely",v4kh-barabara.mp4,0,21205.119999999995
18,13573434.0,condition-3,10.0,v3,visual,v3kh-hirahira.mp4,v3hk-pitari.mp4,v3kh-hirahira.mp4,"fluttering, dangling",v3kh-hirahira.mp4,1,34789.859999999986
18,13573434.0,condition-3,11.0,i2,interoceptive,i2hk-syoboN.mp4,i2kh-ruNruN.mp4,i2hk-syoboN.mp4,"downhearted, dejected",i2kh-ruNruN.mp4,0,22553.23999999999
18,13573434.0,condition-3,12.0,a3,auditory,a3hk-ziriziri.mp4,a3kh-syakisyaki.mp4,a3kh-syakisyaki.mp4,"crisp, crunchy",a3kh-syakisyaki.mp4,1,20446.9200000001
18,13573434.0,condition-3,13.0,i3,interoceptive,i3kh-iraira.mp4,i3hk-sukkiri.mp4,i3kh-iraira.mp4,"to get irritated, annoyed",i3kh-iraira.mp4,1,31550.73999999999
18,13573434.0,condition-3,14.0,i7,interoceptive,i7hk-hokkori.mp4,i7kh-zokuzoku.mp4,i7kh-zokuzoku.mp4,"shivering, feeling chilly",i7kh-zokuzoku.mp4,1,24829.400000000023
18,13573434.0,condition-3,15.0,a1,auditory,a1kh-batyabatya.mp4,a1hk-sitosito.mp4,a1kh-batyabatya.mp4,splashing,a1kh-batyabatya.mp4,1,11374.800000000048
18,13573434.0,condition-3,16.0,a9,auditory,a9hk-mogomogo.mp4,a9kh-sakutto.mp4,a9kh-sakutto.mp4,with a crunch,a9kh-sakutto.mp4,1,24991.57999999996
18,13573434.0,condition-3,17.0,i8,interoceptive,i8kh-dokiri.mp4,i8hk-hotto.mp4,i8hk-hotto.mp4,with a feeling of relief,i8hk-hotto.mp4,1,46547.33999999997
18,13573434.0,condition-3,18.0,a8,auditory,a8hk-bosori.mp4,a8kh-kyaakyaa.mp4,a8hk-bosori.mp4,"in a whisper, in a murmur",a8hk-bosori.mp4,1,26660.380000000005
18,13573434.0,condition-3,19.0,i0,interoceptive,i0hk-uNzari.mp4,i0kh-wakuwaku.mp4,i0hk-uNzari.mp4,"boredom, tedious, fed up with",i0hk-uNzari.mp4,1,11439.880000000005
18,13573434.0,condition-3,20.0,i6,interoceptive,i6hk-noNbiri.mp4,i6kh-girigiri.mp4,i6hk-noNbiri.mp4,"at leisure, in a relaxed manner",i6hk-noNbiri.mp4,1,21998.019999999902
18,13573434.0,condition-3,21.0,v6,visual,v6hk-huNwari.mp4,v6kh-gotugotu.mp4,v6hk-huNwari.mp4,"gently, airily, fluffy",v6hk-huNwari.mp4,1,35539.57999999996
18,13573434.0,condition-3,22.0,v5,visual,v5kh-nikoniko.mp4,v5hk-busuri.mp4,v5kh-nikoniko.mp4,"smilingly, with a grin",v5kh-nikoniko.mp4,1,26484.61999999988
18,13573434.0,condition-3,23.0,a0,auditory,a0kh-katakata.mp4,a0hk-gosogoso.mp4,a0hk-gosogoso.mp4,with a rustling sound,a0kh-katakata.mp4,0,21977.52000000002
18,13573434.0,condition-3,24.0,v7,visual,v7kh-kiritto.mp4,v7hk-boNyari.mp4,v7kh-kiritto.mp4,"crisp appearance, stiffly",v7kh-kiritto.mp4,1,24789.47999999998
18,13573434.0,condition-3,25.0,v0,visual,v0hk-kukkiri.mp4,v0kh-tiratira.mp4,v0hk-kukkiri.mp4,"clearly, distinctly, sharply",v0hk-kukkiri.mp4,1,38167.93999999994
18,13573434.0,condition-3,26.0,a2,auditory,a2kh-potapota.mp4,a2hk-zyaazyaa.mp4,a2hk-zyaazyaa.mp4,noisily gushing,a2kh-potapota.mp4,0,37156.81999999995
18,13573434.0,condition-3,27.0,a7,auditory,a7kh-gisigisi.mp4,a7hk-dosidosi.mp4,a7kh-gisigisi.mp4,"with a creak, squeak",a7kh-gisigisi.mp4,1,29024.160000000036
18,13573434.0,condition-3,28.0,a4,auditory,a4kh-poripori.mp4,a4hk-zuruzuru.mp4,a4hk-zuruzuru.mp4,with a slurp,a4hk-zuruzuru.mp4,1,14003.819999999949
18,13573434.0,condition-3,29.0,a5,auditory,a5kh-dotabata.mp4,a5hk-sororisorori.mp4,a5kh-dotabata.mp4,"noisily, with heavy feet",a5hk-sororisorori.mp4,0,10806.640000000014
18,13573434.0,condition-3,30.0,i1,interoceptive,i1kh-gatugatu.mp4,i1hk-geNnari.mp4,i1kh-gatugatu.mp4,"ravenously, greedily",i1kh-gatugatu.mp4,1,20629.880000000005
19,13611841.0,condition-2,1.0,i3,interoceptive,i3hh-sukkiri.mp4,i3kk-iraira.mp4,i3kk-iraira.mp4,"to get irritated, annoyed",i3hh-sukkiri.mp4,0,19875.200000000183
19,13611841.0,condition-2,2.0,i6,interoceptive,i6hh-noNbiri.mp4,i6kk-girigiri.mp4,i6hh-noNbiri.mp4,"at leisure, in a relaxed manner",i6kk-girigiri.mp4,0,14731.500000000551
19,13611841.0,condition-2,3.0,a7,auditory,a7kk-gisigisi.mp4,a7hh-dosidosi.mp4,a7kk-gisigisi.mp4,"with a creak, squeak",a7kk-gisigisi.mp4,1,17554.000000000553
19,13611841.0,condition-2,4.0,a2,auditory,a2hh-zyaazyaa.mp4,a2kk-potapota.mp4,a2hh-zyaazyaa.mp4,noisily gushing,a2hh-zyaazyaa.mp4,1,13509.100000000006
19,13611841.0,condition-2,5.0,v9,visual,v9hh-mukumuku.mp4,v9kk-bosabosa.mp4,v9kk-bosabosa.mp4,"ruffled, disheveled",v9kk-bosabosa.mp4,1,29452.400000000373
19,13611841.0,condition-2,6.0,a8,auditory,a8kk-kyaakyaa.mp4,a8hh-bosori.mp4,a8hh-bosori.mp4,"in a whisper, in a murmur",a8kk-kyaakyaa.mp4,0,16637.30000000057
19,13611841.0,condition-2,7.0,a4,auditory,a4hh-zuruzuru.mp4,a4kk-poripori.mp4,a4hh-zuruzuru.mp4,with a slurp,a4kk-poripori.mp4,0,31952.20000000036
19,13611841.0,condition-2,8.0,v6,visual,v6kk-gotugotu.mp4,v6hh-huNwari.mp4,v6hh-huNwari.mp4,"gently, airily, fluffy",v6kk-gotugotu.mp4,0,10856.900000000547
19,13611841.0,condition-2,9.0,v4,visual,v4hh-bissiri.mp4,v4kk-barabara.mp4,v4hh-bissiri.mp4,"closely lined up, densely",v4hh-bissiri.mp4,1,15078.499999999824
19,13611841.0,condition-2,10.0,v5,visual,v5hh-busuri.mp4,v5kk-nikoniko.mp4,v5kk-nikoniko.mp4,"smilingly, with a grin",v5hh-busuri.mp4,0,8458.700000000012
19,13611841.0,condition-2,11.0,a9,auditory,a9hh-mogomogo.mp4,a9kk-sakutto.mp4,a9kk-sakutto.mp4,with a crunch,a9kk-sakutto.mp4,1,8502.700000000012
19,13611841.0,condition-2,12.0,a3,auditory,a3hh-ziriziri.mp4,a3kk-syakisyaki.mp4,a3kk-syakisyaki.mp4,"crisp, crunchy",a3kk-syakisyaki.mp4,1,8179.900000000547
19,13611841.0,condition-2,13.0,v3,visual,v3hh-pitari.mp4,v3kk-hirahira.mp4,v3kk-hirahira.mp4,"fluttering, dangling",v3hh-pitari.mp4,0,13528.00000000035
19,13611841.0,condition-2,14.0,i1,interoceptive,i1kk-gatugatu.mp4,i1hh-geNnari.mp4,i1kk-gatugatu.mp4,"ravenously, greedily",i1hh-geNnari.mp4,0,22767.00000000017
19,13611841.0,condition-2,15.0,i0,interoceptive,i0kk-wakuwaku.mp4,i0hh-uNzari.mp4,i0hh-uNzari.mp4,"boredom, tedious, fed up with",i0kk-wakuwaku.mp4,0,9366.60000000056
19,13611841.0,condition-2,16.0,i5,interoceptive,i5hh-nobinobi.mp4,i5kk-harahara.mp4,i5kk-harahara.mp4,"anxious, nervous",i5hh-nobinobi.mp4,0,15093.89999999944
19,13611841.0,condition-2,17.0,i8,interoceptive,i8kk-dokiri.mp4,i8hh-hotto.mp4,i8hh-hotto.mp4,with a feeling of relief,i8kk-dokiri.mp4,0,20382.400000000023
19,13611841.0,condition-2,18.0,v2,visual,v2kk-kirakira.mp4,v2hh-doNyori.mp4,v2hh-doNyori.mp4,"dark, gloomy",v2hh-doNyori.mp4,1,8708.200000000943
19,13611841.0,condition-2,19.0,i9,interoceptive,i9hh-yuttari.mp4,i9kk-dokidoki.mp4,i9kk-dokidoki.mp4,with a rapid heartbeat,i9kk-dokidoki.mp4,1,13657.500000000582
19,13611841.0,condition-2,20.0,v7,visual,v7hh-boNyari.mp4,v7kk-kiritto.mp4,v7kk-kiritto.mp4,"crisp appearance, stiffly",v7kk-kiritto.mp4,1,8804.999999999825
19,13611841.0,condition-2,21.0,i4,interoceptive,i4kk-dogimagi.mp4,i4hh-tyaNto.mp4,i4hh-tyaNto.mp4,"attentive, proper attitude",i4kk-dogimagi.mp4,0,17378.200000000536
19,13611841.0,condition-2,22.0,v0,visual,v0hh-kukkiri.mp4,v0kk-tiratira.mp4,v0hh-kukkiri.mp4,"clearly, distinctly, sharply",v0hh-kukkiri.mp4,1,20944.799999999464
19,13611841.0,condition-2,23.0,i2,interoceptive,i2hh-syoboN.mp4,i2kk-ruNruN.mp4,i2hh-syoboN.mp4,"downhearted, dejected",i2kk-ruNruN.mp4,0,11668.700000000945
19,13611841.0,condition-2,24.0,a6,auditory,a6kk-katitto.mp4,a6hh-dosari.mp4,a6hh-dosari.mp4,with a thud,a6hh-dosari.mp4,1,10507.500000000582
19,13611841.0,condition-2,25.0,a0,auditory,a0hh-gosogoso.mp4,a0kk-katakata.mp4,a0hh-gosogoso.mp4,with a rustling sound,a0hh-gosogoso.mp4,1,9521.500000000233
19,13611841.0,condition-2,26.0,v8,visual,v8hh-marumaru.mp4,v8kk-garigari.mp4,v8hh-marumaru.mp4,"plump, rotund, chubby",v8kk-garigari.mp4,0,19749.79999999993
19,13611841.0,condition-2,27.0,a5,auditory,a5kk-dotabata.mp4,a5hh-sororisorori.mp4,a5kk-dotabata.mp4,"noisily, with heavy feet",a5kk-dotabata.mp4,1,16070.299999999814
19,13611841.0,condition-2,28.0,i7,interoceptive,i7hh-hokkori.mp4,i7kk-zokuzoku.mp4,i7kk-zokuzoku.mp4,"shivering, feeling chilly",i7kk-zokuzoku.mp4,1,20180.999999999414
19,13611841.0,condition-2,29.0,a1,auditory,a1hh-sitosito.mp4,a1kk-batyabatya.mp4,a1kk-batyabatya.mp4,splashing,a1hh-sitosito.mp4,0,8066.90000000014
19,13611841.0,condition-2,30.0,v1,visual,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,v1kk-gizagiza.mp4,"jagged, serrated",v1kk-gizagiza.mp4,1,16314.800000000512
19,13613562.0,condition-3,1.0,v0,visual,v0hk-kukkiri.mp4,v0kh-tiratira.mp4,v0hk-kukkiri.mp4,"clearly, distinctly, sharply",v0kh-tiratira.mp4,0,8744.199999999255
19,13613562.0,condition-3,2.0,i9,interoceptive,i9kh-dokidoki.mp4,i9hk-yuttari.mp4,i9kh-dokidoki.mp4,with a rapid heartbeat,i9kh-dokidoki.mp4,1,10012.999999998516
19,13613562.0,condition-3,3.0,i1,interoceptive,i1hk-geNnari.mp4,i1kh-gatugatu.mp4,i1kh-gatugatu.mp4,"ravenously, greedily",i1hk-geNnari.mp4,0,20236.49999999962
19,13613562.0,condition-3,4.0,v8,visual,v8hk-marumaru.mp4,v8kh-garigari.mp4,v8hk-marumaru.mp4,"plump, rotund, chubby",v8hk-marumaru.mp4,1,9943.799999998504
19,13613562.0,condition-3,5.0,v3,visual,v3hk-pitari.mp4,v3kh-hirahira.mp4,v3kh-hirahira.mp4,"fluttering, dangling",v3kh-hirahira.mp4,1,11854.199999999257
19,13613562.0,condition-3,6.0,a2,auditory,a2hk-zyaazyaa.mp4,a2kh-potapota.mp4,a2hk-zyaazyaa.mp4,noisily gushing,a2hk-zyaazyaa.mp4,1,8402.5
19,13613562.0,condition-3,7.0,v7,visual,v7kh-kiritto.mp4,v7hk-boNyari.mp4,v7kh-kiritto.mp4,"crisp appearance, stiffly",v7hk-boNyari.mp4,0,15821.200000000012
19,13613562.0,condition-3,8.0,a4,auditory,a4kh-poripori.mp4,a4hk-zuruzuru.mp4,a4hk-zuruzuru.mp4,with a slurp,a4hk-zuruzuru.mp4,1,8314.299999998504
19,13613562.0,condition-3,9.0,v6,visual,v6kh-gotugotu.mp4,v6hk-huNwari.mp4,v6hk-huNwari.mp4,"gently, airily, fluffy",v6kh-gotugotu.mp4,0,8794.499999998516
19,13613562.0,condition-3,10.0,i6,interoceptive,i6hk-noNbiri.mp4,i6kh-girigiri.mp4,i6hk-noNbiri.mp4,"at leisure, in a relaxed manner",i6hk-noNbiri.mp4,1,11953.699999998877
19,13613562.0,condition-3,11.0,v2,visual,v2hk-doNyori.mp4,v2kh-kirakira.mp4,v2hk-doNyori.mp4,"dark, gloomy",v2hk-doNyori.mp4,1,8151.299999998882
19,13613562.0,condition-3,12.0,i0,interoceptive,i0kh-wakuwaku.mp4,i0hk-uNzari.mp4,i0hk-uNzari.mp4,"boredom, tedious, fed up with",i0hk-uNzari.mp4,1,8540.799999998882
19,13613562.0,condition-3,13.0,a3,auditory,a3kh-syakisyaki.mp4,a3hk-ziriziri.mp4,a3kh-syakisyaki.mp4,"crisp, crunchy",a3kh-syakisyaki.mp4,1,8565.799999999988
19,13613562.0,condition-3,14.0,a1,auditory,a1hk-sitosito.mp4,a1kh-batyabatya.mp4,a1kh-batyabatya.mp4,splashing,a1kh-batyabatya.mp4,1,8597.499999998894
19,13613562.0,condition-3,15.0,i7,interoceptive,i7kh-zokuzoku.mp4,i7hk-hokkori.mp4,i7kh-zokuzoku.mp4,"shivering, feeling chilly",i7hk-hokkori.mp4,0,9761.899999998888
19,13613562.0,condition-3,16.0,i4,interoceptive,i4kh-dogimagi.mp4,i4hk-tyaNto.mp4,i4hk-tyaNto.mp4,"attentive, proper attitude",i4hk-tyaNto.mp4,1,9863.299999998531
19,13613562.0,condition-3,17.0,v1,visual,v1kh-gizagiza.mp4,v1hk-kurikuri.mp4,v1kh-gizagiza.mp4,"jagged, serrated",v1kh-gizagiza.mp4,1,8651.89999999886
19,13613562.0,condition-3,18.0,i3,interoceptive,i3kh-iraira.mp4,i3hk-sukkiri.mp4,i3kh-iraira.mp4,"to get irritated, annoyed",i3kh-iraira.mp4,1,8229.599999999627
19,13613562.0,condition-3,19.0,a7,auditory,a7kh-gisigisi.mp4,a7hk-dosidosi.mp4,a7kh-gisigisi.mp4,"with a creak, squeak",a7kh-gisigisi.mp4,1,9130.399999999616
19,13613562.0,condition-3,20.0,v9,visual,v9hk-mukumuku.mp4,v9kh-bosabosa.mp4,v9kh-bosabosa.mp4,"ruffled, disheveled",v9kh-bosabosa.mp4,1,9832.900000000023
19,13613562.0,condition-3,21.0,a8,auditory,a8hk-bosori.mp4,a8kh-kyaakyaa.mp4,a8hk-bosori.mp4,"in a whisper, in a murmur",a8hk-bosori.mp4,1,15842.999999998894
19,13613562.0,condition-3,22.0,i2,interoceptive,i2kh-ruNruN.mp4,i2hk-syoboN.mp4,i2hk-syoboN.mp4,"downhearted, dejected",i2hk-syoboN.mp4,1,8302.900000000023
19,13613562.0,condition-3,23.0,v5,visual,v5kh-nikoniko.mp4,v5hk-busuri.mp4,v5kh-nikoniko.mp4,"smilingly, with a grin",v5kh-nikoniko.mp4,1,7896.299999999232
19,13613562.0,condition-3,24.0,i5,interoceptive,i5kh-harahara.mp4,i5hk-nobinobi.mp4,i5kh-harahara.mp4,"anxious, nervous",i5kh-harahara.mp4,1,8306.799999998882
19,13613562.0,condition-3,25.0,a5,auditory,a5hk-sororisorori.mp4,a5kh-dotabata.mp4,a5kh-dotabata.mp4,"noisily, with heavy feet",a5kh-dotabata.mp4,1,9459.79999999964
19,13613562.0,condition-3,26.0,a9,auditory,a9hk-mogomogo.mp4,a9kh-sakutto.mp4,a9kh-sakutto.mp4,with a crunch,a9kh-sakutto.mp4,1,8527.599999999627
19,13613562.0,condition-3,27.0,v4,visual,v4kh-barabara.mp4,v4hk-bissiri.mp4,v4hk-bissiri.mp4,"closely lined up, densely",v4kh-barabara.mp4,0,10854.799999998531
19,13613562.0,condition-3,28.0,i8,interoceptive,i8kh-dokiri.mp4,i8hk-hotto.mp4,i8hk-hotto.mp4,with a feeling of relief,i8hk-hotto.mp4,1,8408.099999999627
19,13613562.0,condition-3,29.0,a0,auditory,a0hk-gosogoso.mp4,a0kh-katakata.mp4,a0hk-gosogoso.mp4,with a rustling sound,a0hk-gosogoso.mp4,1,12571.89999999886
19,13613562.0,condition-3,30.0,a6,auditory,a6kh-katitto.mp4,a6hk-dosari.mp4,a6hk-dosari.mp4,with a thud,a6hk-dosari.mp4,1,8211.400000000023
19,13620495.0,condition-2,1.0,a7,auditory,a7kk-gisigisi.mp4,a7hh-dosidosi.mp4,a7kk-gisigisi.mp4,"with a creak, squeak",a7kk-gisigisi.mp4,1,31976.10000000001
19,13620495.0,condition-2,2.0,v2,visual,v2kk-kirakira.mp4,v2hh-doNyori.mp4,v2hh-doNyori.mp4,"dark, gloomy",v2hh-doNyori.mp4,1,8588.199999988079
19,13620495.0,condition-2,3.0,i5,interoceptive,i5hh-nobinobi.mp4,i5kk-harahara.mp4,i5kk-harahara.mp4,"anxious, nervous",i5kk-harahara.mp4,1,8345.999999994034
19,13620495.0,condition-2,4.0,a9,auditory,a9hh-mogomogo.mp4,a9kk-sakutto.mp4,a9kk-sakutto.mp4,with a crunch,a9kk-sakutto.mp4,1,8251.5
19,13620495.0,condition-2,5.0,v7,visual,v7kk-kiritto.mp4,v7hh-boNyari.mp4,v7kk-kiritto.mp4,"crisp appearance, stiffly",v7hh-boNyari.mp4,0,13696.600000005972
19,13620495.0,condition-2,6.0,v5,visual,v5kk-nikoniko.mp4,v5hh-busuri.mp4,v5kk-nikoniko.mp4,"smilingly, with a grin",v5kk-nikoniko.mp4,1,8031.199999994045
19,13620495.0,condition-2,7.0,a1,auditory,a1kk-batyabatya.mp4,a1hh-sitosito.mp4,a1kk-batyabatya.mp4,splashing,a1kk-batyabatya.mp4,1,11986.100000000006
19,13620495.0,condition-2,8.0,v8,visual,v8hh-marumaru.mp4,v8kk-garigari.mp4,v8hh-marumaru.mp4,"plump, rotund, chubby",v8hh-marumaru.mp4,1,7692.200000005949
19,13620495.0,condition-2,9.0,i1,interoceptive,i1hh-geNnari.mp4,i1kk-gatugatu.mp4,i1kk-gatugatu.mp4,"ravenously, greedily",i1kk-gatugatu.mp4,1,16956.70000000595
19,13620495.0,condition-2,10.0,v0,visual,v0kk-tiratira.mp4,v0hh-kukkiri.mp4,v0hh-kukkiri.mp4,"clearly, distinctly, sharply",v0hh-kukkiri.mp4,1,8775.299999988085
19,13620495.0,condition-2,11.0,a6,auditory,a6kk-katitto.mp4,a6hh-dosari.mp4,a6hh-dosari.mp4,with a thud,a6kk-katitto.mp4,0,10345.40000000596
19,13620495.0,condition-2,12.0,v1,visual,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,v1kk-gizagiza.mp4,"jagged, serrated",v1hh-kurikuri.mp4,0,9407.5
19,13620495.0,condition-2,13.0,v6,visual,v6hh-huNwari.mp4,v6kk-gotugotu.mp4,v6hh-huNwari.mp4,"gently, airily, fluffy",v6hh-huNwari.mp4,1,8009.700000000012
19,13620495.0,condition-2,14.0,i8,interoceptive,i8hh-hotto.mp4,i8kk-dokiri.mp4,i8hh-hotto.mp4,with a feeling of relief,i8kk-dokiri.mp4,0,8147.499999988067
19,13620495.0,condition-2,15.0,a0,auditory,a0hh-gosogoso.mp4,a0kk-katakata.mp4,a0hh-gosogoso.mp4,with a rustling sound,a0hh-gosogoso.mp4,1,9650.499999988067
19,13620495.0,condition-2,16.0,i0,interoceptive,i0kk-wakuwaku.mp4,i0hh-uNzari.mp4,i0hh-uNzari.mp4,"boredom, tedious, fed up with",i0hh-uNzari.mp4,1,8147.200000005949
19,13620495.0,condition-2,17.0,a4,auditory,a4kk-poripori.mp4,a4hh-zuruzuru.mp4,a4hh-zuruzuru.mp4,with a slurp,a4kk-poripori.mp4,0,7894.299999982119
19,13620495.0,condition-2,18.0,i9,interoceptive,i9kk-dokidoki.mp4,i9hh-yuttari.mp4,i9kk-dokidoki.mp4,with a rapid heartbeat,i9hh-yuttari.mp4,0,9112.300000005984
19,13620495.0,condition-2,19.0,v3,visual,v3kk-hirahira.mp4,v3hh-pitari.mp4,v3kk-hirahira.mp4,"fluttering, dangling",v3kk-hirahira.mp4,1,10124.800000000048
19,13620495.0,condition-2,20.0,i3,interoceptive,i3kk-iraira.mp4,i3hh-sukkiri.mp4,i3kk-iraira.mp4,"to get irritated, annoyed",i3kk-iraira.mp4,1,8271.199999988079
19,13620495.0,condition-2,21.0,a5,auditory,a5hh-sororisorori.mp4,a5kk-dotabata.mp4,a5kk-dotabata.mp4,"noisily, with heavy feet",a5kk-dotabata.mp4,1,11262.900000000023
19,13620495.0,condition-2,22.0,i7,interoceptive,i7kk-zokuzoku.mp4,i7hh-hokkori.mp4,i7kk-zokuzoku.mp4,"shivering, feeling chilly",i7hh-hokkori.mp4,0,8693.499999988067
19,13620495.0,condition-2,23.0,a8,auditory,a8hh-bosori.mp4,a8kk-kyaakyaa.mp4,a8hh-bosori.mp4,"in a whisper, in a murmur",a8hh-bosori.mp4,1,8265.40000000596
19,13620495.0,condition-2,24.0,i4,interoceptive,i4hh-tyaNto.mp4,i4kk-dogimagi.mp4,i4hh-tyaNto.mp4,"attentive, proper attitude",i4kk-dogimagi.mp4,0,8333.599999982107
19,13620495.0,condition-2,25.0,i6,interoceptive,i6kk-girigiri.mp4,i6hh-noNbiri.mp4,i6hh-noNbiri.mp4,"at leisure, in a relaxed manner",i6kk-girigiri.mp4,0,8233.599999999977
19,13620495.0,condition-2,26.0,v9,visual,v9kk-bosabosa.mp4,v9hh-mukumuku.mp4,v9kk-bosabosa.mp4,"ruffled, disheveled",v9hh-mukumuku.mp4,0,9240.499999994065
19,13620495.0,condition-2,27.0,a2,auditory,a2hh-zyaazyaa.mp4,a2kk-potapota.mp4,a2hh-zyaazyaa.mp4,noisily gushing,a2hh-zyaazyaa.mp4,1,7847.499999988067
19,13620495.0,condition-2,28.0,a3,auditory,a3hh-ziriziri.mp4,a3kk-syakisyaki.mp4,a3kk-syakisyaki.mp4,"crisp, crunchy",a3kk-syakisyaki.mp4,1,8548.099999999977
19,13620495.0,condition-2,29.0,i2,interoceptive,i2kk-ruNruN.mp4,i2hh-syoboN.mp4,i2hh-syoboN.mp4,"downhearted, dejected",i2hh-syoboN.mp4,1,7938.799999982119
19,13620495.0,condition-2,30.0,v4,visual,v4hh-bissiri.mp4,v4kk-barabara.mp4,v4hh-bissiri.mp4,"closely lined up, densely",v4hh-bissiri.mp4,1,8531.400000000023
19,13612645.0,condition-3,1.0,i8,interoceptive,i8hk-hotto.mp4,i8kh-dokiri.mp4,i8hk-hotto.mp4,with a feeling of relief,i8kh-dokiri.mp4,0,8998.300000000003
19,13612645.0,condition-3,2.0,i3,interoceptive,i3hk-sukkiri.mp4,i3kh-iraira.mp4,i3kh-iraira.mp4,"to get irritated, annoyed",i3kh-iraira.mp4,1,18436.79999990463
19,13612645.0,condition-3,3.0,i1,interoceptive,i1hk-geNnari.mp4,i1kh-gatugatu.mp4,i1kh-gatugatu.mp4,"ravenously, greedily",i1kh-gatugatu.mp4,1,24123.899999904635
19,13612645.0,condition-3,4.0,a8,auditory,a8kh-kyaakyaa.mp4,a8hk-bosori.mp4,a8hk-bosori.mp4,"in a whisper, in a murmur",a8kh-kyaakyaa.mp4,0,8397.299999999988
19,13612645.0,condition-3,5.0,i4,interoceptive,i4hk-tyaNto.mp4,i4kh-dogimagi.mp4,i4hk-tyaNto.mp4,"attentive, proper attitude",i4kh-dogimagi.mp4,0,8194.999999809253
19,13612645.0,condition-3,6.0,v0,visual,v0hk-kukkiri.mp4,v0kh-tiratira.mp4,v0hk-kukkiri.mp4,"clearly, distinctly, sharply",v0hk-kukkiri.mp4,1,16422.39999990462
19,13612645.0,condition-3,7.0,i0,interoceptive,i0kh-wakuwaku.mp4,i0hk-uNzari.mp4,i0hk-uNzari.mp4,"boredom, tedious, fed up with",i0hk-uNzari.mp4,1,26155.19999995231
19,13612645.0,condition-3,8.0,a2,auditory,a2hk-zyaazyaa.mp4,a2kh-potapota.mp4,a2hk-zyaazyaa.mp4,noisily gushing,a2kh-potapota.mp4,0,8633.899999809277
19,13612645.0,condition-3,9.0,v8,visual,v8kh-garigari.mp4,v8hk-marumaru.mp4,v8hk-marumaru.mp4,"plump, rotund, chubby",v8hk-marumaru.mp4,1,8885.399999999994
19,13612645.0,condition-3,10.0,v4,visual,v4kh-barabara.mp4,v4hk-bissiri.mp4,v4hk-bissiri.mp4,"closely lined up, densely",v4hk-bissiri.mp4,1,8474.69999995231
19,13612645.0,condition-3,11.0,v5,visual,v5kh-nikoniko.mp4,v5hk-busuri.mp4,v5kh-nikoniko.mp4,"smilingly, with a grin",v5kh-nikoniko.mp4,1,8277.999999952328
19,13612645.0,condition-3,12.0,i7,interoceptive,i7kh-zokuzoku.mp4,i7hk-hokkori.mp4,i7kh-zokuzoku.mp4,"shivering, feeling chilly",i7kh-zokuzoku.mp4,1,10872.99999999997
19,13612645.0,condition-3,13.0,v1,visual,v1hk-kurikuri.mp4,v1kh-gizagiza.mp4,v1kh-gizagiza.mp4,"jagged, serrated",v1hk-kurikuri.mp4,0,7912.200000000012
19,13612645.0,condition-3,14.0,v3,visual,v3hk-pitari.mp4,v3kh-hirahira.mp4,v3kh-hirahira.mp4,"fluttering, dangling",v3kh-hirahira.mp4,1,12351.299999856972
